date,latitude,longitude,location,source,source_url,trigger,rainfall (mm),landslide_type,severity
2008-01-06 00:00:00,-7.972,112.6278,Indonesia,balinews,{'url': 'http://www.balinews.info/2008/01/07/landslides-in-pacitan-and-malang-cause-damage/'},Unknown,151,Slump,Minor
2009-04-14 00:00:00,-7.9589,-77.5239,Peru,rawstory.com,{'url': 'http://rawstory.com/news/afp/Nine_dead_in_Peru_mudslides_04142009.html'},Unknown,910,Earth Flow,Severe
2017-03-17 15:55:00,-7.954477139,-78.57489565,Unknown,San Diego Jewish World,{'url': 'http://www.sdjewishworld.com/2017/03/18/seven-killed-in-peru-landslide/'},Unknown,796,Debris Flow,Severe
2009-02-25 00:00:00,-7.9115,112.343,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2009/02/25/floods-landslides-kill-four-east-java.html'},Rainfall,160,Landslide,Minor
2016-11-12 15:00:00,-7.897214,112.877378,Unknown,Tempo,{'url': 'https://en.tempo.co/read/news/2016/11/12/206819763/Flash-Flood-Landslide-Hit-Tuban-East-Java'},Rainfall,150,Mudslide,Minor
2017-04-09 13:34:00,-7.8536645,111.6796011,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2017/04/09/second-landslide-in-ponorogo-complicated-rescue-mission.html'},Unknown,160,Slump,Minor
2017-04-01 13:34:00,-7.853409423,111.6799444,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2017/04/02/28-missing-feared-dead-in-east-java-landslide.html'},Unknown,218,Rockfall,Minor
2008-12-17 00:00:00,-7.8313,111.8408,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2008/12/18/landslide-isolates-residents-some-evacuated.html'},Unknown,915,Earth Flow,Severe
2014-01-31 19:32:00,-7.8291,112.453,Indonesia,AntaraNews.com,{'url': 'http://www.antaranews.com/en/news/92481/flash-floods-landslides-hit-malang#http://www.antaranews.com/en/news/92481/flash-floods-landslides-hit-malang'},Rainfall,460,Rockfall,Moderate
2009-04-14 00:00:00,-7.8058,-77.7172,Peru,rawstory.com,{'url': 'http://rawstory.com/news/afp/Nine_dead_in_Peru_mudslides_04142009.html'},Unknown,799,Earth Flow,Severe
2016-12-07 15:24:00,-7.803124,111.845613,Unknown,Ubalert,{'url': 'https://www.ubalert.com/mykc'},Unknown,894,Landslide,Severe
2011-04-17 12:00:00,-7.7819,112.3245,Indonesia,straitstimes,{'url': 'http://www.straitstimes.com/BreakingNews/SEAsia/Story/STIStory_657862.html'},Unknown,366,Landslide,Moderate
2017-04-09 13:19:00,-7.765408764,111.806656,Unknown,FloodList,{'url': 'http://floodlist.com/asia/indonesia-5-missing-landslide-nganjuk-regency-east-java'},Rainfall,413,Slump,Moderate
2009-11-21 00:00:00,-7.7434,111.5441,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2009/11/23/landslides-kill-two-bury-main-road-and-houses.html'},Unknown,553,Rockfall,Moderate
2013-01-28 00:00:00,-7.7377,110.7387,Indonesia,www.thejakartaglobe.com,{'url': 'http://www.thejakartaglobe.com/archive/killer-landslides-blamed-on-rain-logging/568040/'},Rainfall,184,Debris Flow,Minor
2009-11-22 00:00:00,-7.7333,109.0,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2009/11/23/landslides-kill-two-bury-main-road-and-houses.html'},Unknown,247,Rockfall,Minor
2016-02-05 20:00:00,-7.7235,110.0302,Indonesia,Shanghai Daily,{'url': 'http://www.shanghaidaily.com/article/article_xinhua.aspx?id=319235'},Unknown,525,Landslide,Moderate
2016-06-18 00:00:00,-7.711258905,110.0557389,Indonesia,Antara News,{'url': 'http://www.antaranews.com/en/news/105330/rescue-workers-retrieve-four-more-bodies-of-landslide-victims'},Unknown,260,Landslide,Minor
2013-12-20 15:00:00,-7.7085,110.0076,Indonesia,www.antaranews.com,{'url': 'http://www.antaranews.com/en/news/91906/flood-and-landslide-displace-3929-residents-in-purworejo'},Rainfall,943,Landslide,Severe
2013-12-20 15:00:00,-7.6926,109.5337,Indonesia,www.antaranews.com,{'url': 'http://www.antaranews.com/en/news/91906/flood-and-landslide-displace-3929-residents-in-purworejo'},Rainfall,841,Slump,Severe
2007-12-31 00:00:00,-7.6667,111.1167,Indonesia,"Agence France-Presse, afp.google.com",{'url': 'http://afp.google.com/article/ALeqM5gPQGkNK_fUN7J0UXnjT7DzNEdDwg'},Unknown,282,Mudslide,Minor
2008-04-28 00:00:00,-7.6667,111.117,Indonesia,dailymirror,{'url': 'http://www.dailymirror.lk/DM_BLOG/Sections/frmNewsDetailView.aspx?ARTID=13380'},Unknown,360,Mudslide,Moderate
2007-12-26 00:00:00,-7.6511,111.1835,Indonesia,Dispatch.com,{'url': 'http://www.dispatch.co.za/2007/12/28/Foreign/adead.html'},Unknown,777,Landslide,Severe
2015-07-26 00:00:00,-7.6423,111.879,Indonesia,Yamkin,{'url': 'https://yamkin.wordpress.com/2015/07/26/deadly-landslide-strikes-indonesia/'},Unknown,96,Mudslide,Minor
2007-12-26 00:00:00,-7.6213,109.547,Indonesia,Yahoo news,{'url': 'http://news.yahoo.com/s/ap/20071226/ap_on_re_as/indonesia_landslides;_ylt=AiiNQNBnfknCmvFvS_JGVpwBxg8F'},Unknown,984,Mudslide,Severe
2016-11-29 15:24:00,-7.620422766,111.0302789,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/11/30/one-dead-two-missing-in-central-java-landslide.html'},Unknown,312,Mudslide,Moderate
2017-02-26 21:39:00,-7.619105355,110.1946528,Unknown,Antara Jateng,{'url': 'http://www.antarajateng.com/detail/landslides-hit-three-sub-districts-in-magelang.html'},Unknown,385,Earth Flow,Moderate
2012-02-21 23:30:00,-7.6149,111.0578,Indonesia,thejakartaglobe,{'url': 'http://www.thejakartaglobe.com/home/rain-triggers-deadly-landslides-in-java/499893'},Rainfall,728,Landslide,Moderate
2012-02-21 23:30:00,-7.5958,111.1281,Indonesia,thejakartaglobe,{'url': 'http://www.thejakartaglobe.com/home/rain-triggers-deadly-landslides-in-java/499893'},Rainfall,303,Landslide,Moderate
2011-05-06 15:00:00,-7.5907,107.7705,Indonesia,news.xinhuanet,{'url': 'http://news.xinhuanet.com/english2010/world/2011-05/07/c_13863509.htm'},Unknown,118,Landslide,Minor
2013-12-20 05:00:00,-7.5856,109.6747,Indonesia,www.antaranews.com,{'url': 'http://www.antaranews.com/en/news/91891/four-killed-in-central-javas-landslides'},Unknown,211,Earth Flow,Minor
2017-05-10 13:28:00,-7.579046857,36.79391662,Unknown,AllAfrica,{'url': 'http://allafrica.com/stories/201705130109.html'},Unknown,264,Rockfall,Minor
2009-11-21 00:00:00,-7.571,109.9187,Indonesia,The Jakarta Post,{'url': 'https://www.pressreader.com/indonesia/the-jakarta-post/20091123/282441345177838'},Unknown,597,Debris Flow,Moderate
2016-06-18 18:00:00,-7.5532,109.475,Indonesia,Antara News,{'url': 'http://www.antaranews.com/en/news/105288/landslide-buries-six-in-kebumen-c-java'},Unknown,809,Earth Flow,Severe
2014-01-27 00:00:00,-7.5458,112.2273,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/01/28/landslide-kills-7-jombang.html#http://www.thejakartapost.com/news/2014/01/28/landslide-kills-7-jombang.html'},Unknown,756,Earth Flow,Severe
2016-10-26 14:24:00,-7.542442,110.446035,Unknown,The Earth Chronicles of Life,{'url': 'http://earth-chronicles.com/natural-catastrophe/indonesian-volcano-mount-merapi-has-gone-mudflow.html'},Volcanic Activity,708,Mudslide,Moderate
2014-01-26 12:00:00,-7.5411,110.4456,Indonesia,AntaraNews.com,{'url': 'http://www.antaranews.com/en/news/92407/sar-rescues-merapi-landslide-victims#http://www.antaranews.com/en/news/92407/sar-rescues-merapi-landslide-victims'},Unknown,446,Debris Flow,Moderate
2012-04-08 21:00:00,-7.533,109.3047,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/node/489398'},Unknown,60,Landslide,Minor
2011-05-06 23:00:00,-7.509,107.6982,Indonesia,poleshift.ning,{'url': 'http://poleshift.ning.com/profiles/blogs/landslides-in-indonesia'},Unknown,287,Earth Flow,Minor
2017-02-26 21:39:00,-7.501529051,110.3254073,Unknown,Antara Jateng,{'url': 'http://www.antarajateng.com/detail/landslides-hit-three-sub-districts-in-magelang.html'},Unknown,478,Earth Flow,Moderate
2017-03-18 15:55:00,-7.498069,107.868913,Unknown,Netral English,{'url': 'http://www.en.netralnews.com/news/currentnews/read/2795/landslide.kills.resident.in.garut'},Unknown,617,Rockfall,Moderate
2010-08-31 00:00:00,-7.4832,109.1404,Indonesia,english.cri,{'url': 'http://english.cri.cn/6966/2010/08/31/2021s592054.htm'},Unknown,471,Landslide,Moderate
2010-01-29 00:00:00,-7.47144,107.6662643,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2010/01/31/search-landslide-victim-continues.html'},Unknown,377,Debris Flow,Moderate
2009-11-20 00:00:00,-7.4657,107.6621,Indonesia,Antara News,{'url': 'http://www.antara.co.id/en/news/1258835668/landslide-kills-one-in-garut'},Unknown,578,Earth Flow,Moderate
2015-01-22 18:00:00,-7.4651,109.6496,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2015/01/24/landslide-recurs-banjarnegara-100-saved.html'},Unknown,505,Slump,Moderate
2012-11-25 00:00:00,-7.4576,107.9608,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2012/11/25/landslide-kills-5-tasikmalaya.html'},Unknown,863,Debris Flow,Severe
2015-01-12 03:30:00,-7.4343,110.2707,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2015/01/14/floods-submerge-villages-central-java.html'},Rainfall,576,Earth Flow,Moderate
2016-12-06 14:22:00,-7.430433,110.297247,Unknown,Trend News Agency,{'url': 'https://en.trend.az/world/other/2695244.html'},Other,528,Mudslide,Moderate
2010-02-28 18:00:00,-7.412,109.8852,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2010/03/01/landslide-kills-three-wonosobo.html'},Unknown,777,Debris Flow,Severe
2016-10-09 00:00:00,-7.4056,108.5406,Indonesia,Tempo,{'url': 'http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar'},Rainfall,667,Earth Flow,Moderate
2016-10-09 00:00:00,-7.4053,108.5624,Indonesia,Tempo,{'url': 'http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar'},Rainfall,949,Earth Flow,Severe
2010-04-21 21:00:00,-7.4038,109.0947,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1272009390/landslide-buries-house-in-banyumas'},Unknown,902,Debris Flow,Severe
2015-01-24 18:30:00,-7.4011,109.8113,Indonesia,Antara News,{'url': 'http://www.antaranews.com/en/news/97525/landslide-forces-hundreds-of-wonosobo-villagers-to-evacuate'},Unknown,774,Mudslide,Severe
2016-06-23 00:00:00,-7.4001,109.6666,Indonesia,Tempo.Co,{'url': 'http://en.tempo.co/read/news/2016/06/24/307782820/Search-for-9-Buried-Landslide-Victims-in-C-Java-Continues'},Unknown,141,Mudslide,Minor
2012-04-08 21:00:00,-7.3901,109.3613,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/report/indonesia/landslide-purbalingga-and-banyumas-central-java-province-and-several-parts'},Unknown,680,Slump,Moderate
2016-10-09 00:00:00,-7.3887,108.5802,Indonesia,Tempo,{'url': 'http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar'},Rainfall,63,Mudslide,Minor
2017-02-20 21:26:00,-7.381149881,109.1838786,Unknown,Netral English,{'url': 'http://www.en.netralnews.com/news/currentnews/read/1706/banyumas.cliff.landslide.isolates.babakan.village'},Unknown,159,Rockfall,Minor
2016-10-09 00:00:00,-7.3686,108.5684,Indonesia,Tempo,{'url': 'http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar'},Rainfall,123,Slump,Minor
2009-09-15 04:40:00,-7.3683,112.7145,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2009/09/15/landslide-hits-16-houses-east-java.html'},Unknown,331,Landslide,Moderate
2014-12-04 00:00:00,-7.3674,109.7303,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/12/08/hundreds-villages-c-java-prone-landslides.html'},Unknown,708,Debris Flow,Moderate
2011-12-18 00:00:00,-7.3644,109.9022,Indonesia,thejakartaglobe,{'url': 'http://www.thejakartaglobe.com/news/six-people-die-in-wonosobo-flash-flood-landslide/485734'},Rainfall,686,Slump,Moderate
2016-10-09 00:00:00,-7.3627,108.5865,Indonesia,Tempo,{'url': 'http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar'},Rainfall,780,Rockfall,Severe
2016-10-14 00:00:00,-7.3519,109.7489,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/10/14/island-focus-students-attend-classes-fear-amid-landslide-threat.html'},Unknown,558,Rockfall,Moderate
2012-01-06 09:00:00,-7.3414,108.1592,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2012/01/07/bekasi-toll-traffic-remains-thick-after-landslides.html'},Unknown,420,Mudslide,Moderate
2010-02-01 21:00:00,-7.3411,107.9547,Indonesia,tempointeractive,"{'url': 'http://www.tempointeractive.com/hg/nusa/jawamadura/2010/02/02/brk,20100202-222850,uk.html'}",Unknown,547,Debris Flow,Moderate
2014-04-04 18:30:00,-7.3397,108.2401,Indonesia,Jakarta Globe,{'url': 'http://www.thejakartaglobe.com/news/landslide-derails-train-heavy-rain-killing-five/'},Rainfall,669,Mudslide,Moderate
2014-07-22 00:00:00,-7.3379,108.2004,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/07/24/four-gold-miners-killed-tasikmalaya-landslide-and-flood.html'},Rainfall,307,Debris Flow,Moderate
2013-01-03 00:00:00,-7.3357,108.7275,Indonesia,www.thejakartapost.com,{'url': 'http://www.thejakartapost.com/news/2013/01/04/more-regions-affected-landslides-floods.html'},Rainfall,134,Slump,Minor
2014-12-04 00:00:00,-7.3196,109.7856,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/12/08/hundreds-villages-c-java-prone-landslides.html'},Unknown,719,Mudslide,Moderate
2014-12-11 00:00:00,-7.3112,109.8377,Indonesia,ABC News,{'url': 'http://abcnews.go.com/International/wireStory/indonesia-landslide-kills-people-100-missing-27574894'},Unknown,210,Landslide,Minor
2010-01-20 15:00:00,-7.3111,109.9139,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2010/01/21/missing-victim-found-dead-wonosobo-landslide.html'},Unknown,159,Debris Flow,Minor
2014-02-04 00:00:00,-7.2986,110.1775,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/02/04/another-landslide.html#http://www.thejakartapost.com/news/2014/02/04/another-landslide.html'},Other,720,Debris Flow,Moderate
2014-12-12 23:00:00,-7.2964,109.7189,Indonesia,Fox News,{'url': 'http://www.foxnews.com/world/2014/12/15/death-toll-from-indonesian-mudslide-rises-to-51-as-rain-halts-search-for-dozens/'},Rainfall,106,Landslide,Minor
2014-12-11 18:00:00,-7.2954,109.7188,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/12/17/3-dead-5-missing-banjarnegara-landslide-rescue-attempts.html'},Unknown,487,Debris Flow,Moderate
2010-04-05 22:00:00,-7.2809,110.0069,Indonesia,news,{'url': 'http://www.news.az/articles/12604'},Unknown,68,Mudslide,Minor
2007-02-19 00:00:00,-7.28,110.141,Indonesia,BBC News,{'url': 'http://news.bbc.co.uk/1/hi/world/asia-pacific/1825601.stm'},Unknown,500,Debris Flow,Moderate
2012-04-08 21:00:00,-7.2732,109.3203,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/report/indonesia/landslide-purbalingga-and-banyumas-central-java-province-and-several-parts'},Unknown,149,Slump,Minor
2010-02-15 23:00:00,-7.2708,107.581,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1266311918/talegong-increasingly-surrounded-by-mud-number-of-fatalities-up-d'},Unknown,767,Rockfall,Severe
2014-07-24 02:00:00,-7.2643,108.2036,Indonesia,The Jakarta Globe,{'url': 'http://www.thejakartaglobe.com/news/landslide-blocks-javas-southern-highway-idul-fitri-exodus/'},Unknown,348,Slump,Moderate
2010-02-21 00:00:00,-7.2484,107.9097,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2010/02/21/thousands-landslide-evacuees-demand-relocation.html'},Unknown,268,Mudslide,Minor
2016-09-25 07:00:00,-7.2454,109.8148,Indonesia,Jakarta Globe,{'url': 'http://jakartaglobe.beritasatu.com/news/one-killed-central-java-landslide/'},Unknown,426,Rockfall,Moderate
2017-04-18 14:28:00,-7.241780411,146.4764078,Unknown,The National,{'url': 'http://www.thenational.com.pg/landslips-hit-watut/'},Unknown,533,Earth Flow,Moderate
2016-10-23 14:24:00,-7.235152,109.829559,Unknown,Jakarta GLobe,{'url': 'http://jakartaglobe.id/news/one-killed-central-java-landslide/'},Unknown,533,Mudslide,Moderate
2013-02-06 21:00:00,-7.2337,109.0605,Indonesia,www.thejakartaglobe.com,{'url': 'http://www.thejakartaglobe.com/archive/landslide-kills-one-leaves-five-missing-in-central-java/570030/'},Unknown,447,Landslide,Moderate
2010-01-20 00:00:00,-7.2337,109.9349,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2010/01/21/missing-victim-found-dead-wonosobo-landslide.html'},Unknown,998,Debris Flow,Severe
2010-08-26 00:00:00,-7.2269,108.3289,Indonesia,thejakartaglobe,{'url': 'http://www.thejakartaglobe.com/home/3-villagers-die-in-mudslide-as-rain-continues-to-wreak-havoc/393110'},Rainfall,160,Rockfall,Minor
2011-05-06 00:00:00,-7.2269,108.0197,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2011/05/07/2-die-landslide-flash-floods-strike-garut.html'},Rainfall,734,Mudslide,Moderate
2015-05-05 00:00:00,-7.1788,107.6012,Indonesia,Inquirer.net,{'url': 'http://newsinfo.inquirer.net/689650/four-dead-nine-missing-following-landslide-on-indonesias-java-island'},Unknown,106,Slump,Minor
2015-04-11 00:00:00,-7.159,108.9921,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2015/04/14/islands-focus-landslide-disrupts-southern-road.html'},Unknown,697,Rockfall,Moderate
2016-12-24 16:02:00,-7.149976033,146.5810575,Unknown,The National,{'url': 'http://www.thenational.com.pg/children-killed-landslide/'},Unknown,419,Earth Flow,Moderate
2008-10-06 00:00:00,-7.1283,107.5614,Indonesia,gsc.nrcan,{'url': 'http://gsc.nrcan.gc.ca/landslides/in_the_news_e.php'},Unknown,541,Slump,Moderate
2010-02-23 08:00:00,-7.113,107.4737,Indonesia,nytimes,{'url': 'http://www.nytimes.com/reuters/2010/02/24/world/international-uk-indonesia-landslide.html?_r=1'},Unknown,508,Landslide,Moderate
2010-05-20 18:00:00,-7.0727,107.9422,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut'},Unknown,808,Debris Flow,Severe
2010-02-09 09:00:00,-7.0712,108.3655,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1265764551/family-survives-landslide-in-ciamis'},Unknown,838,Rockfall,Severe
2008-05-19 00:00:00,-7.0678,112.5827,Indonesia,antara,{'url': 'http://www.antara.co.id/en/arc/2008/5/19/landslide-kills-one-in-trenggalek/'},Unknown,684,Earth Flow,Moderate
2010-03-09 00:00:00,-7.0643,107.8832,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1268336077/deadly-landslide-hits-w-javas-cianjur'},Unknown,213,Mudslide,Minor
2010-07-13 02:00:00,-7.0607,147.0348,Papua New Guinea,nuahiva.blogspot,{'url': 'http://nuahiva.blogspot.com/2010/07/morobe-landslide-destroys-gardens.html'},Unknown,293,Slump,Minor
2010-09-08 00:00:00,-7.0562,107.8995,Indonesia,tempointeractive,"{'url': 'http://www.tempointeractive.com/hg/nasional/2010/09/08/brk,20100908-277403,uk.html'}",Unknown,77,Earth Flow,Minor
2010-03-11 00:00:00,-7.0549,107.1344,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1268336077/deadly-landslide-hits-w-javas-cianjur'},Unknown,475,Earth Flow,Moderate
2010-05-19 00:00:00,-7.0528,108.1156,Indonesia,antara,{'url': 'http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut'},Unknown,752,Debris Flow,Severe
2014-02-04 00:00:00,-7.0394,110.4113,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/02/05/floods-drown-semarang-landslide-kills-one.html#http://www.thejakartapost.com/news/2014/02/05/floods-drown-semarang-landslide-kills-one.html'},Rainfall,460,Landslide,Moderate
2012-11-18 00:00:00,-7.0281,107.5121,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2012/11/20/mother-child-killed-w-java-landslide.html'},Other,333,Mudslide,Moderate
2008-11-13 00:00:00,-7.0216,106.9505,Indonesia,straitstimes,{'url': 'http://www.straitstimes.com/Breaking+News/SE+Asia/Story/STIStory_302239.html'},Unknown,87,Earth Flow,Minor
2016-11-15 14:00:00,-7.019422,110.442857,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/11/18/landslides-hit-areas-across-semarang.html'},Unknown,629,Earth Flow,Moderate
2014-01-18 00:00:00,-7.0132,110.4545,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html#http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html'},Rainfall,801,Mudslide,Severe
2012-11-18 00:00:00,-7.0089,107.5524,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/report/indonesia/deadly-landslide-cuts-bandung-%E2%80%93-ciwidey-road'},Unknown,926,Slump,Severe
2016-11-15 15:00:00,-7.004723,110.422311,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/11/18/landslides-hit-areas-across-semarang.html'},Unknown,238,Mudslide,Minor
2016-11-15 15:00:00,-7.00063,110.41455,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/11/18/landslides-hit-areas-across-semarang.html'},Unknown,467,Slump,Moderate
2012-04-05 14:00:00,-6.9959,107.5044,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/node/489398'},Unknown,998,Earth Flow,Severe
2014-01-18 00:00:00,-6.9934,110.389,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html#http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html'},Rainfall,861,Earth Flow,Severe
2016-11-15 15:00:00,-6.990704,110.410341,Unknown,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2016/11/18/landslides-hit-areas-across-semarang.html'},Unknown,130,Mudslide,Minor
2014-01-18 00:00:00,-6.9903,110.4009,Indonesia,The Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html#http://www.thejakartapost.com/news/2014/01/19/flooding-landslide-hit-semarang-jambi-braces-same.html'},Rainfall,907,Rockfall,Severe
2013-03-25 08:00:00,-6.9889,107.4471,Indonesia,www.aljazeera.com,{'url': 'http://www.aljazeera.com/news/asia-pacific/2013/03/201332552655912999.html'},Unknown,355,Mudslide,Moderate
2017-03-10 17:22:00,-6.987102,107.460851,Unknown,Tempo,{'url': 'https://en.tempo.co/read/news/2017/03/12/055855170/151-Families-in-Bandung-Evacuated-as-Landslides-Threatens'},Unknown,654,Mudslide,Moderate
2008-11-16 00:00:00,-6.9857,107.1424,Indonesia,news.xinhuanet,{'url': 'http://news.xinhuanet.com/english/2008-11/18/content_10375423.htm'},Unknown,744,Debris Flow,Moderate
2012-02-26 17:00:00,-6.9811,106.5646,Indonesia,mcot,{'url': 'http://www.mcot.net/cfcustom/cache_page/335661.html'},Unknown,915,Debris Flow,Severe
2011-11-04 00:00:00,-6.9788,106.7018,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2011/11/05/11-landslides-sukabumi-nov-1.html'},Unknown,177,Debris Flow,Minor
2012-04-08 21:00:00,-6.9759,109.1949,Indonesia,reliefweb.int,{'url': 'http://reliefweb.int/report/indonesia/landslide-purbalingga-and-banyumas-central-java-province-and-several-parts'},Unknown,841,Rockfall,Severe
2013-03-25 08:00:00,-6.9758,108.1008,Indonesia,www.nst.com.my,{'url': 'http://www.nst.com.my/latest/landslide-in-west-bandung-10-bodies-found-7-still-missing-1.242171'},Unknown,471,Earth Flow,Moderate
2011-11-04 00:00:00,-6.9697,106.7233,Indonesia,thejakartapost,{'url': 'http://www.thejakartapost.com/news/2011/11/05/11-landslides-sukabumi-nov-1.html'},Unknown,292,Debris Flow,Minor
2013-01-03 00:00:00,-6.9675,107.888,Indonesia,www.thejakartapost.com,{'url': 'http://www.thejakartapost.com/news/2013/01/04/more-regions-affected-landslides-floods.html'},Rainfall,355,Earth Flow,Moderate
2007-04-21 00:00:00,-6.9667,110.4167,Indonesia,Dawn - English Pakistan Newpaper,{'url': 'http://www.dawn.com/2007/04/21/welcome.htm'},Unknown,650,Mudslide,Moderate
2015-10-29 00:00:00,-6.9656,107.7271,Indonesia,Bangkok Post,{'url': 'http://www.bangkokpost.com/archive/5-dead-7-missing-after-indonesia-landslide/747876'},Unknown,652,Earth Flow,Moderate
2012-11-18 00:00:00,-6.9563,107.0222,Indonesia,antaranews,{'url': 'http://www.antaranews.com/en/news/85659/landslides-hit-10-sub-districts-in-sukabumi'},Unknown,119,Landslide,Minor
2012-11-18 00:00:00,-6.952,106.4785,Indonesia,antaranews,{'url': 'http://www.antaranews.com/en/news/85659/landslides-hit-10-sub-districts-in-sukabumi'},Unknown,870,Earth Flow,Severe
2013-03-25 08:00:00,-6.9373,107.474,Indonesia,www.nst.com.my,{'url': 'http://www.nst.com.my/latest/landslide-in-west-bandung-10-bodies-found-7-still-missing-1.242171'},Unknown,395,Landslide,Moderate
2006-01-04 09:00:00,-6.9343,110.1969,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2014/12/08/hundreds-villages-c-java-prone-landslides.html'},Unknown,642,Rockfall,Moderate
2010-11-29 18:00:00,-6.9336,107.5626,Indonesia,istockanalyst,{'url': 'http://www.istockanalyst.com/article/viewiStockNews/articleid/4703837'},Unknown,665,Rockfall,Moderate
2013-06-04 15:00:00,-6.9274,109.2378,Indonesia,www.antara.co.id,{'url': 'http://www.antara.co.id/en/news/89190/landslides-kill-five-people-in-tegal'},Unknown,666,Debris Flow,Moderate
2015-03-28 23:00:00,-6.9237,107.0,Indonesia,Jakarta Post,{'url': 'http://www.thejakartapost.com/news/2015/03/29/7-villagers-die-landslide-sukabumi.html'},Unknown,788,Rockfall,Severe
2014-01-11 00:00:00,-6.9197,106.9272,Indonesia,AntaraNews.com,{'url': 'http://www.antaranews.com/en/news/92258/47-sub-districts-in-sukabumi-prone-to-landslides'},Unknown,231,Earth Flow,Minor
2012-11-18 00:00:00,-6.9092,106.8762,Indonesia,antaranews,{'url': 'http://www.antaranews.com/en/news/85659/landslides-hit-10-sub-districts-in-sukabumi'},Unknown,991,Landslide,Severe
2012-11-18 00:00:00,-6.9085,106.9284,Indonesia,antaranews,{'url': 'http://www.antaranews.com/en/news/85659/landslides-hit-10-sub-districts-in-sukabumi'},Unknown,249,Mudslide,Minor
